idx,class,conversation
4281,일반 대화,"['는', '내', '진지하게', '얘기', '할', '장난', '쳐', '그게', '난', '분위기', '무거워', '지는', '게', '싫어서', '내', '감정', '도', '존중', '해줬으면', '좋겠어', '맞아', '그건', '내', '신경', '써야', '할', '부분', '인', '거', '같아', '나도', '너무', '감정', '적', '말', '하지', '않도록', '노력', '할게']"
4282,일반 대화,"['는', '내', '서운하다고', '하면', '짜증', '내', '아니야', '그런', '게', '아니라', '그냥', '내', '답답해서', '그런', '거야', '한', '번', '쯤', '은', '내', '입장', '생각', '해줬으면', '좋겠어', '알겠어', '앞', '더', '공감', '하려고', '노력', '할게', '나도', '더', '차분하게', '말', '할게']"
4283,일반 대화,"['자기야', '요즘', '관계', '불안해', '생각', '들어', '그냥', '예전', '만큼', '서로', '애쓰지', '않는', '거', '같아서', '런가', '더', '신경', '쓰면서', '지내', '볼까', '노력', '하면', '더', '좋아질', '거야']"
4284,일반 대화,"['는', '내', '말', '하는', '거', '대충', '듣는', '거', '같지', '아니야', '듣고', '있었어', '근데', '반응', '너무', '없잖아', '만', '얘기', '하는', '기분', '이야', '미안해', '더', '집중', '해서', '들을게', '나도', '덜', '예민하게', '받아들일게']"
4285,일반 대화,"['이렇게', '자주', '싸우는', '거', '같아', '그러게', '나도', '고민', '이야', '작은', '에도', '예민해지는', '느낌', '이야', '맞아', '서로', '너무', '피곤해서', '런가', '서로', '한', '템포', '쉬면서', '대화', '해보자']"
4286,일반 대화,"['는', '내', '속상할', '위로', '보단', '조언', '하려고', '해', '그게', '난', '그냥', '도와주고', '싶어서', '그런', '건데', '근데', '가끔', '은', '그냥', '공감', '만', '해줬으면', '좋겠어', '맞아', '나도', '너무', '해결', '하려고만', '했던', '거', '같아', '나도', '내', '감정', '더', '솔직하게', '말', '할게']"
4287,일반 대화,"['자기야', '요즘', '관계', '불안해', '뭐', '문제', '같아', '그냥', '요즘', '서로', '신경', '덜', '쓰는', '느낌', '이라서', '나도', '생각', '했어', '다시', '처음처럼', '노력', '해볼까', '서로', '더', '표현', '많이', '하자']"
4288,일반 대화,"['는', '맨날', '약속', '잡', '확답', '안', '해', '일정', '불확실해서', '나중', '보자', '이러면', '나도', '애매하잖아', '맞아', '그건', '내', '잘못', '이야', '앞', '더', '신경', '쓸게', '나도', '너무', '재촉', '하지', '않도록', '할게']"
4289,일반 대화,"['너무', '당연하게', '서로', '존재', '하는', '거', '같아', '뜻', '이야', '서로', '한테', '익숙해져서', '예전', '처럼', '신경', '안', '쓰는', '거', '같아서', '맞아', '더', '노력', '해볼까', '작은', '다시', '신경', '쓰자']"
4290,일반 대화,"['는', '내', '말', '할', '자꾸', '끼어들어', '그게', '나도', '할', '말', '있어서', '근데', '가끔', '은', '내', '말', '끝', '들어주면', '좋겠어', '맞아', '내', '너무', '급하게', '말', '한', '거', '같아', '나도', '차분하게', '말', '할', '테', '니까', '천천히', '들어줘']"
4291,일반 대화,"['는', '내', '싫어하는', '행동', '계속', '해', '뭐', '난', '그냥', '장난', '친', '거', '였는데', '근데', '난', '그게', '기분', '나쁘다고', '번', '이나', '말', '했잖아', '미안', '내', '너무', '가볍게', '생각', '했나', '엔', '진짜', '조심', '해줬으면', '좋겠어']"
4292,일반 대화,"['자기야', '는', '기분', '안', '좋을', '한테', '말', '안', '해', '나도', '얘기', '하려고', '했는데', '그냥', '있고', '싶어서', '내', '기분', '풀어주고', '싶잖아', '엔', '더', '솔직하게', '말', '할게', '한테', '숨기', '지', '말고', '다', '말', '해줘']"
4293,일반 대화,"['는', '맨날', '내', '실수', '만', '지적', '해', '그런', '게', '아니라', '난', '그냥', '고쳐', '줬으면', '하는', '마음', '이었어', '근데', '그렇게', '계속', '지적', '하면', '나도', '기분', '안', '미안해', '앞', '더', '부드럽게', '말', '할게', '나도', '너무', '예민하게', '받아들이지', '않도록', '할게']"
4294,일반 대화,"['대화', '할', '자꾸', '분위기', '싸', '해지는', '거', '같아', '맞아', '요즘', '사소한', '걸', '도', '말', '길어지는', '느낌', '이야', '서로', '감정', '상하', '지', '않게', '대화', '하는', '법', '배워야', '할', '거', '같아', '감정', '격해지기', '전', '멈추고', '다시', '이야기', '해볼까', '덜', '싸울', '거', '같아']"
4295,일반 대화,"['는', '내', '화났을', '대충', '넘기려고', '해', '그게', '아니라', '너무', '크게', '만들기', '싫어서', '그랬어', '근데', '난', '그게', '더', '서운해', '내', '감정', '도', '존중', '해줬으면', '좋겠어', '알겠어', '엔', '더', '진지하게', '듣고', '대화', '할게', '나도', '너무', '감정', '적', '말', '하지', '않을게']"
4296,일반 대화,"['자기야', '요즘', '예전', '처럼', '잘', '지내고', '있는', '거', '맞아', '음', '나도', '생각', '했어', '뭔가', '예전', '보다', '덜', '애틋한', '느낌', '이야', '맞아', '서로', '너무', '익숙해진', '걸까', '그럴', '수도', '있어', '다시', '노력', '해볼까', '작은', '다시', '신경', '써', '보자']"
4297,일반 대화,"['는', '내', '힘들다고', '하면', '공감', '보다', '해결', '책', '말', '해', '난', '그냥', '도와주고', '싶어서', '그랬어', '근데', '가끔', '은', '그냥', '내', '얘기', '만', '들어줬으면', '좋겠어', '맞아', '내', '너무', '해결', '하려고만', '했던', '거', '같아', '나도', '내', '감정', '더', '솔직하게', '표현', '할게']"
4298,일반 대화,"['자기야', '는', '내', '뭐', '말', '하면', '가끔', '반응', '없냐', '아니야', '듣고', '있긴', '했는데', '근데', '가끔', '은', '그냥', '리액션', '이라도', '해줬으면', '좋겠어', '맞아', '내', '신경', '써야', '하는', '부분', '이네', '나도', '더', '이해', '하려고', '노력', '할게']"
4299,일반 대화,"['요즘', '말', '하는', '도', '예전', '같지', '않은', '거', '같아', '나도', '그런', '느낌', '이야', '그냥', '서로', '표현', '덜', '하게', '된', '걸까', '그럴', '수도', '있어', '더', '솔직하게', '말', '해보자', '작은', '거', '라도', '표현', '다시', '노력', '해보자']"
4300,일반 대화,"['자기야', '오늘', '회사', '완전', '황당한', '있었어', '인데', '부장', '님', '내', '아이디어', '낸', '처럼', '말', '하더라', '헐', '진짜', '너무하네', '그걸', '그냥', '가만히', '듣고', '있었어', '반박', '했는데', '대충', '얼버무리고', '넘어가더라']"
4301,일반 대화,"['오늘', '친구', '만났는데', '너무', '피곤했어', '있었어', '걔', '연애', '얘기', '만', '두', '하더라', '듣다', '지쳤겠다', '나중', '엔', '그냥', '리액션', '만', '했지', '중간', '부터는', '대충', '끄덕이면서', '딴', '생각', '했어']"
4302,일반 대화,"['자기야', '사람', '진짜', '너무', '예의', '없는', '거', '같아', '뭐', '했는데', '내', '말', '하는데', '계속', '핸드폰', '보면서', '대충', '듣더라', '그건', '진짜', '별로', '다', '최소한', '말', '할', '는', '집중', '해야지', '그냥', '말', '하기', '싫어지더라']"
4303,일반 대화,"['오늘', '단', '톡방', '걔', '오버', '하더라', '뭔', '데', '관심', '받으려고', '했어', '별것', '도', '아닌', '일로', '거', '완전', '대박', '사건', '이러면서', '난리침', '그런', '애', '은', '그냥', '조용히', '넘어가는', '법', '몰라', '맞아', '그냥', '피곤해서', '대충', '넘겼어']"
4304,일반 대화,"['자기야', '오늘', '카페', '갔다가', '완전', '황당했어', '인데', '사람', '자리', '맡아놨다고', '해놓고', '분', '안', '오는', '거야', '헐', '눈치', '진짜', '없다', '사람', '기다리는', '거', '안', '보이냐', '자리', '없어', '보이는', '사람', '먼저', '앉았어']"
4305,일반 대화,"['오늘', '회사', '선배', '때문', '너무', '스트레스', '받았어', '헐', '뭐라고', '했어', '회의', '중', '내', '말', '하면', '끼어들고', '말', '만', '하더라', '진짜', '무례하다', '그런', '사람', '은', '말', '할', '기회', '주는', '법', '몰라', '맞아', '이제', '는', '걍', '신경', '끄려고']"
4306,일반 대화,"['자기야', '오늘', '너무', '기분', '나빴어', '인데', '친구', '그거', '하면', '안', '어울릴', '거', '같은데', '이러더라', '뭐', '지가', '뭐', '스타일', '리스트', '그니까', '듣자마자', '기분', '확', '상', '했어']"
4307,일반 대화,"['진짜', '사람', '스타일', '너무', '별로', '뭐', '이상한', '옷', '입고', '왔어', '그냥', '색깔', '조합', '너무', '난해한데', '자긴', '멋지다고', '우기더라', '개성', '은', '좋은데', '남', '눈', '도', '생각', '해줬으면', '맞아', '그냥', '무난', '하게', '입으면', '안', '되나', '싶어']"
4308,일반 대화,"['자기야', '오늘', '팀', '장님', '때문', '스트레스', '받았어', '뭐', '했는데', '자꾸', '내', '말', '끊고', '얘기', '만', '하더라', '아우', '그런', '사람', '은', '그렇게', '만', '말', '하려고', '해', '그니까', '듣다', '듣다', '너무', '답답해서', '걍', '무시', '했어']"
4309,일반 대화,"['자기야', '오늘', '회사', '완전', '어이없는', '사람', '봤어', '인데', '내', '제안', '한', '아이디어', '동료', '거', '라고', '하더라', '진짜', '뻔', '뻔하다', '그런', '사람', '은', '대체', '양심', '있는', '거야', '그냥', '황당해서', '말', '도', '안', '나왔어']"
4310,일반 대화,"['자기야', '오늘', '너무', '당황', '했어', '일이', '친구', '생일', '인데', '다', '챙겨줘야', '되는', '거', '아니냐고', '하더라', '헐', '뭐', '생일', '이면', '그냥', '조용히', '축하', '받으면', '되지', '진짜', '너무', '중심', '적', '인', '거', '같아']"
4311,일반 대화,"['진짜', '동기', '이해', '안', '돼', '뭐', '했어', '는', '맨날', '지각', '남', '늦으면', '엄청', '뭐라', '하더라', '완전', '내', '로남불', '이네', '그니까', '너무', '웃겨서', '말', '도', '안', '나왔어']"
4312,일반 대화,"['자기야', '오늘', '너무', '짜증', '났어', '인데', '선배', '남', '험담', '하더라', '근데', '앞', '에서는', '엄청', '친한', '척함', '진짜', '그런', '사람', '너무', '싫다', '맞아', '그냥', '대놓고', '말', '할', '용기', '도', '없으면서']"
4313,일반 대화,"['자기야', '오늘', '후배', '때문', '완전', '스트레스', '받았어', '헐', '엔', '인데', '내', '말', '하는데', '듣는', '척도', '안', '하고', '딴', '짓하더라', '그건', '진짜', '예의', '없다', '그니까', '나도', '이제', '거리', '두', '려고']"
4314,일반 대화,"['자기야', '걔', '너무', '눈치', '없는', '거', '같지', '않아', '그런', '거', '같긴', '해', '어제', '분위기', '완전', '안', '좋은데', '신나서', '떠들더라', '그런', '사람', '너무', '피곤해', '그니까', '적당히', '했으면', '좋겠어']"
4315,일반 대화,"['자기야', '오늘', '너무', '피곤해', '있었어', '친구', '연애', '얘기', '만', '세', '하더라', '헐', '한두', '마디', '면', '모르겠는데', '그니까', '나중', '엔', '그냥', '듣는', '둥', '마는', '둥', '했어']"
4316,일반 대화,"['자기야', '걔', '진짜', '이상해', '엔', '뭐', '한테', '만', '잘해주는', '척', '하고', '남', '한텐', '엄청', '까칠하게', '굴더라', '그런', '거', '너무', '별로', '다', '그치', '성격', '두', '개', '있는', '줄']"
4317,일반 대화,"['자기야', '후배', '때문', '너무', '짜증', '있었어', '부탁', '할', '땐', '엄청', '친한', '척', '하더니', '끝나니까', '무뚝뚝해', '짐', '그런', '거', '진짜', '별로', '이용', '당하는', '느낌이잖아', '그니까', '앞', '거리', '둬야겠어']"
4318,일반 대화,"['자기야', '오늘', '너무', '당황', '했어', '인데', '친구', '내', '스타일', '하는', '거야', '옷', '도', '비슷하게', '입고', '말투', '헐', '너무', '티', '는', '거', '아니야', '그니까', '처음', '엔', '우연', '인가', '했는데', '확실해졌어']"
4319,일반 대화,"['자기야', '걔', '는', '맨날', '남', '얘기', '만', '해', '원래', '그런', '스타일', '잖아', '얘기', '는', '한', '마디', '도', '안', '남', '험담', '은', '끝', '도', '없음', '그러다', '도', '그렇게', '욕먹을', '거', '같은데', '그니까', '나도', '이제', '거리', '둬야', '할', '듯']"
4320,일반 대화,"['자기야', '오늘', '식당', '완전', '황당한', '있었어', '인데', '내', '앞', '테이블', '앉은', '사람', '전화', '받으면서', '완전', '소리', '지르더라', '헐', '요즘', '에도', '그런', '사람', '있어', '다', '짜증', '난', '표정', '이었는데', '눈치', '도', '못', '챘어']"
